FirstSeen,Id,CurrentLantitude,CurrentLongitude,AltitudeMeters,#OfWifiNetworks,SSID,MAC,Channel,RSSI,SSID2,MAC2,Channel2,RSSI2,SSID3,MAC3,Channel3,RSSI3,SSID4,MAC4,Channel4,RSSI4,SSID5,MAC5,Channel5,RSSI5,SSID6,MAC6,Channel6,RSSI6,SSID7,MAC7,Channel7,RSSI7,SSID8,MAC8,Channel8,RSSI8,SSID9,MAC9,Channel9,RSSI9,SSID10,MAC10,Channel10,RSSI10
2017-12-01 10:55:47,SM-G950F,32.169212309411726,34.81068174685835,28.886321206805917,1,spielman,f4:f2:6d:34:56:54,1,-77
2017-12-01 10:55:50,SM-G950F,32.16917019230133,34.8106650271149,28.810367981340118,2,Jamcanup,74:da:38:c3:0d:6b,2,-87,Jamcandown,74:da:38:b6:f6:c9,4,-89
2017-12-01 10:55:56,SM-G950F,32.16917019230133,34.8106650271149,28.77355504306178,2,edimax_2.4G_ruty,74:da:38:d3:bb:81,2,-80,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-86
2017-12-01 10:56:55,SM-G950F,32.169012321650136,34.810619520712386,28.06850525498688,1,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-81
2017-12-01 10:56:58,SM-G950F,32.168881406149175,34.81057058716543,27.5643827071327,1,iFOREX,f8:d1:11:b1:92:93,6,-91
2017-12-01 10:57:02,SM-G950F,32.16878253500298,34.81061687133246,27.49950646026102,3,Candan,c0:ff:d4:7b:82:30,1,-89,INGENEO,cc:b2:55:e8:4c:e6,6,-91,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,1,-91
2017-12-01 10:57:05,SM-G950F,32.168750227662805,34.81078259065756,27.14415548219039,1,LRWN,ec:8c:a2:09:dd:48,11,-91
2017-12-01 10:57:11,SM-G950F,32.16875525343879,34.81129910090613,26.895184619901016,1,HOTBOX111,c0:ac:54:f6:ae:5e,11,-77
2017-12-01 10:57:14,SM-G950F,32.16878953124043,34.81154567298425,26.885456221515238,1,LRWN,ec:8c:a2:09:dd:48,11,-86
2017-12-01 10:57:17,SM-G950F,32.16883769901991,34.81174537287164,26.96056003278366,3,LRWN,ec:8c:a2:09:dd:48,11,-74,  InnovationEndeavors,74:da:38:a9:1c:df,2,-88,HOTFiber-400D,b4:ee:b4:36:dd:b9,6,-89
2017-12-01 10:57:19,SM-G950F,32.16889805537721,34.81183319930766,27.057519941460445,2,LRWN,0c:f4:d5:29:a2:9c,36,-68,Talfamily,e0:ce:c3:86:a7:9e,1,-80
2017-12-01 10:57:23,SM-G950F,32.16909112707448,34.81193255078027,27.16529272330712,1,HOTBOX-8156,b4:ee:b4:a7:81:5c,1,-89
2017-12-01 10:57:26,SM-G950F,32.16927107246911,34.81201044802282,27.21999505256496,3,Fuck Off Yourself,16:ae:db:c1:ae:55,9,-79,Fuck Off ext,a4:2b:b0:e0:3a:01,11,-80,Mheta_AP,86:2a:a8:eb:a9:60,6,-90
